dataset_id,dataset_name,species.key,bwg_name,category_range,stage,size_mm,bromeliad,abundance
236,Macae2015,4666,Diptera.383,category,default,unknown,11916,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11921,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11926,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11931,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11936,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11941,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11946,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11951,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11956,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11961,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11966,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11971,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11976,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11981,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11986,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11991,0
236,Macae2015,4666,Diptera.383,category,default,unknown,11996,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12001,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12006,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12011,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12016,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12021,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12026,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12031,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12036,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12041,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12046,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12051,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12056,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12061,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12066,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12071,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12076,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12081,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12086,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12091,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12096,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12101,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12106,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12111,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12116,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12121,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12126,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12131,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12136,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12141,0
236,Macae2015,4666,Diptera.383,category,default,unknown,12146,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11801,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11806,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11811,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11816,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11821,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11826,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11831,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11836,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11841,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11846,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11851,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11856,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11861,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11866,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11871,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11876,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11881,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11886,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11891,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11896,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11901,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11906,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11911,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11916,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11921,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11926,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11931,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11936,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11941,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11946,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11951,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11956,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11961,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11966,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11971,1
236,Macae2015,4791,Coleoptera.14,category,large,large,11976,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11981,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11986,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11991,0
236,Macae2015,4791,Coleoptera.14,category,large,large,11996,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12001,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12006,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12011,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12016,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12021,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12026,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12031,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12036,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12041,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12046,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12051,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12056,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12061,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12066,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12071,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12076,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12081,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12086,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12091,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12096,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12101,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12106,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12111,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12116,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12121,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12126,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12131,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12136,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12141,0
236,Macae2015,4791,Coleoptera.14,category,large,large,12146,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11801,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11806,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11811,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11816,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11821,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11826,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11831,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11836,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11841,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11846,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11851,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11856,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11861,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11866,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11871,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11876,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11881,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11886,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11891,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11896,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11901,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11906,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11911,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11916,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11921,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11926,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11931,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11936,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11941,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11946,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11951,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11956,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11961,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11966,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11971,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11976,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11981,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11986,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11991,0
236,Macae2015,4996,Diptera.133,category,default,unknown,11996,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12001,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12006,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12011,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12016,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12021,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12026,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12031,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12036,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12041,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12046,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12051,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12056,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12061,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12066,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12071,1
236,Macae2015,4996,Diptera.133,category,default,unknown,12076,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12081,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12086,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12091,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12096,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12101,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12106,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12111,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12116,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12121,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12126,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12131,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12136,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12141,0
236,Macae2015,4996,Diptera.133,category,default,unknown,12146,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11801,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11806,2
236,Macae2015,5066,Coleoptera.18,category,large,large,11811,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11816,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11821,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11826,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11831,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11836,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11841,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11846,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11851,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11856,1
236,Macae2015,5066,Coleoptera.18,category,large,large,11861,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11866,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11871,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11876,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11881,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11886,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11891,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11896,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11901,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11906,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11911,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11916,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11921,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11926,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11931,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11936,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11941,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11946,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11951,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11956,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11961,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11966,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11971,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11976,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11981,1
236,Macae2015,5066,Coleoptera.18,category,large,large,11986,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11991,0
236,Macae2015,5066,Coleoptera.18,category,large,large,11996,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12001,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12006,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12011,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12016,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12021,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12026,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12031,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12036,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12041,1
236,Macae2015,5066,Coleoptera.18,category,large,large,12046,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12051,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12056,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12061,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12066,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12071,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12076,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12081,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12086,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12091,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12096,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12101,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12106,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12111,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12116,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12121,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12126,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12131,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12136,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12141,0
236,Macae2015,5066,Coleoptera.18,category,large,large,12146,0
236,Macae2015,5276,Diptera.219,category,large,large,11801,0
236,Macae2015,5276,Diptera.219,category,large,large,11806,0
236,Macae2015,5276,Diptera.219,category,large,large,11811,0
236,Macae2015,5276,Diptera.219,category,large,large,11816,0
236,Macae2015,5276,Diptera.219,category,large,large,11821,0
236,Macae2015,5276,Diptera.219,category,large,large,11826,0
236,Macae2015,5276,Diptera.219,category,large,large,11831,0
236,Macae2015,5276,Diptera.219,category,large,large,11836,0
236,Macae2015,5276,Diptera.219,category,large,large,11841,0
236,Macae2015,5276,Diptera.219,category,large,large,11846,0
236,Macae2015,5276,Diptera.219,category,large,large,11851,0
236,Macae2015,5276,Diptera.219,category,large,large,11856,0
236,Macae2015,5276,Diptera.219,category,large,large,11861,0
236,Macae2015,5276,Diptera.219,category,large,large,11866,0
236,Macae2015,5276,Diptera.219,category,large,large,11871,0
236,Macae2015,5276,Diptera.219,category,large,large,11876,0
236,Macae2015,5276,Diptera.219,category,large,large,11881,0
236,Macae2015,5276,Diptera.219,category,large,large,11886,0
236,Macae2015,5276,Diptera.219,category,large,large,11891,0
236,Macae2015,5276,Diptera.219,category,large,large,11896,0
236,Macae2015,5276,Diptera.219,category,large,large,11901,0
236,Macae2015,5276,Diptera.219,category,large,large,11906,0
236,Macae2015,5276,Diptera.219,category,large,large,11911,0
236,Macae2015,5276,Diptera.219,category,large,large,11916,0
236,Macae2015,5276,Diptera.219,category,large,large,11921,0
236,Macae2015,5276,Diptera.219,category,large,large,11926,0
236,Macae2015,5276,Diptera.219,category,large,large,11931,0
236,Macae2015,5276,Diptera.219,category,large,large,11936,0
236,Macae2015,5276,Diptera.219,category,large,large,11941,0
236,Macae2015,5276,Diptera.219,category,large,large,11946,0
236,Macae2015,5276,Diptera.219,category,large,large,11951,0
236,Macae2015,5276,Diptera.219,category,large,large,11956,0
236,Macae2015,5276,Diptera.219,category,large,large,11961,0
236,Macae2015,5276,Diptera.219,category,large,large,11966,0
236,Macae2015,5276,Diptera.219,category,large,large,11971,0
236,Macae2015,5276,Diptera.219,category,large,large,11976,0
236,Macae2015,5276,Diptera.219,category,large,large,11981,0
236,Macae2015,5276,Diptera.219,category,large,large,11986,0
236,Macae2015,5276,Diptera.219,category,large,large,11991,0
236,Macae2015,5276,Diptera.219,category,large,large,11996,0
236,Macae2015,5276,Diptera.219,category,large,large,12001,5
236,Macae2015,5276,Diptera.219,category,large,large,12006,0
236,Macae2015,5276,Diptera.219,category,large,large,12011,0
236,Macae2015,5276,Diptera.219,category,large,large,12016,0
236,Macae2015,5276,Diptera.219,category,large,large,12021,0
236,Macae2015,5276,Diptera.219,category,large,large,12026,0
236,Macae2015,5276,Diptera.219,category,large,large,12031,0
236,Macae2015,5276,Diptera.219,category,large,large,12036,0
236,Macae2015,5276,Diptera.219,category,large,large,12041,0
236,Macae2015,5276,Diptera.219,category,large,large,12046,0
236,Macae2015,5276,Diptera.219,category,large,large,12051,0
236,Macae2015,5276,Diptera.219,category,large,large,12056,0
236,Macae2015,5276,Diptera.219,category,large,large,12061,3
236,Macae2015,5276,Diptera.219,category,large,large,12066,18
236,Macae2015,5276,Diptera.219,category,large,large,12071,2
236,Macae2015,5276,Diptera.219,category,large,large,12076,3
236,Macae2015,5276,Diptera.219,category,large,large,12081,0
236,Macae2015,5276,Diptera.219,category,large,large,12086,0
236,Macae2015,5276,Diptera.219,category,large,large,12091,1
236,Macae2015,5276,Diptera.219,category,large,large,12096,0
236,Macae2015,5276,Diptera.219,category,large,large,12101,0
236,Macae2015,5276,Diptera.219,category,large,large,12106,0
236,Macae2015,5276,Diptera.219,category,large,large,12111,0
236,Macae2015,5276,Diptera.219,category,large,large,12116,0
236,Macae2015,5276,Diptera.219,category,large,large,12121,1
236,Macae2015,5276,Diptera.219,category,large,large,12126,0
236,Macae2015,5276,Diptera.219,category,large,large,12131,0
236,Macae2015,5276,Diptera.219,category,large,large,12136,0
236,Macae2015,5276,Diptera.219,category,large,large,12141,0
236,Macae2015,5276,Diptera.219,category,large,large,12146,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11801,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11806,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11811,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11816,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11821,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11826,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11831,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11836,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11841,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11846,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11851,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11856,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11861,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11866,1
236,Macae2015,5521,Diptera.143,category,default,unknown,11871,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11876,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11881,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11886,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11891,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11896,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11901,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11906,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11911,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11916,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11921,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11926,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11931,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11936,2
236,Macae2015,5521,Diptera.143,category,default,unknown,11941,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11946,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11951,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11956,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11961,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11966,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11971,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11976,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11981,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11986,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11991,0
236,Macae2015,5521,Diptera.143,category,default,unknown,11996,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12001,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12006,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12011,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12016,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12021,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12026,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12031,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12036,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12041,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12046,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12051,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12056,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12061,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12066,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12071,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12076,1
236,Macae2015,5521,Diptera.143,category,default,unknown,12081,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12086,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12091,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12096,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12101,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12106,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12111,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12116,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12121,1
236,Macae2015,5521,Diptera.143,category,default,unknown,12126,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12131,1
236,Macae2015,5521,Diptera.143,category,default,unknown,12136,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12141,0
236,Macae2015,5521,Diptera.143,category,default,unknown,12146,0
236,Macae2015,5651,Diptera.253,category,large,large,11801,1
236,Macae2015,5651,Diptera.253,category,large,large,11806,0
236,Macae2015,5651,Diptera.253,category,large,large,11811,0
236,Macae2015,5651,Diptera.253,category,large,large,11816,0
236,Macae2015,5651,Diptera.253,category,large,large,11821,0
236,Macae2015,5651,Diptera.253,category,large,large,11826,0
236,Macae2015,5651,Diptera.253,category,large,large,11831,0
236,Macae2015,5651,Diptera.253,category,large,large,11836,1
236,Macae2015,5651,Diptera.253,category,large,large,11841,1
236,Macae2015,5651,Diptera.253,category,large,large,11846,1
236,Macae2015,5651,Diptera.253,category,large,large,11851,0
236,Macae2015,5651,Diptera.253,category,large,large,11856,0
236,Macae2015,5651,Diptera.253,category,large,large,11861,1
236,Macae2015,5651,Diptera.253,category,large,large,11866,0
236,Macae2015,5651,Diptera.253,category,large,large,11871,0
236,Macae2015,5651,Diptera.253,category,large,large,11876,0
236,Macae2015,5651,Diptera.253,category,large,large,11881,0
236,Macae2015,5651,Diptera.253,category,large,large,11886,0
236,Macae2015,5651,Diptera.253,category,large,large,11891,0
236,Macae2015,5651,Diptera.253,category,large,large,11896,0
236,Macae2015,5651,Diptera.253,category,large,large,11901,0
236,Macae2015,5651,Diptera.253,category,large,large,11906,0
236,Macae2015,5651,Diptera.253,category,large,large,11911,0
236,Macae2015,5651,Diptera.253,category,large,large,11916,0
236,Macae2015,5651,Diptera.253,category,large,large,11921,1
236,Macae2015,5651,Diptera.253,category,large,large,11926,0
236,Macae2015,5651,Diptera.253,category,large,large,11931,0
236,Macae2015,5651,Diptera.253,category,large,large,11936,0
236,Macae2015,5651,Diptera.253,category,large,large,11941,0
236,Macae2015,5651,Diptera.253,category,large,large,11946,0
236,Macae2015,5651,Diptera.253,category,large,large,11951,0
236,Macae2015,5651,Diptera.253,category,large,large,11956,0
236,Macae2015,5651,Diptera.253,category,large,large,11961,0
236,Macae2015,5651,Diptera.253,category,large,large,11966,0
236,Macae2015,5651,Diptera.253,category,large,large,11971,0
236,Macae2015,5651,Diptera.253,category,large,large,11976,0
236,Macae2015,5651,Diptera.253,category,large,large,11981,0
236,Macae2015,5651,Diptera.253,category,large,large,11986,0
236,Macae2015,5651,Diptera.253,category,large,large,11991,0
236,Macae2015,5651,Diptera.253,category,large,large,11996,0
236,Macae2015,5651,Diptera.253,category,large,large,12001,0
236,Macae2015,5651,Diptera.253,category,large,large,12006,0
236,Macae2015,5651,Diptera.253,category,large,large,12011,0
236,Macae2015,5651,Diptera.253,category,large,large,12016,0
236,Macae2015,5651,Diptera.253,category,large,large,12021,0
236,Macae2015,5651,Diptera.253,category,large,large,12026,0
236,Macae2015,5651,Diptera.253,category,large,large,12031,0
236,Macae2015,5651,Diptera.253,category,large,large,12036,0
236,Macae2015,5651,Diptera.253,category,large,large,12041,0
236,Macae2015,5651,Diptera.253,category,large,large,12046,0
236,Macae2015,5651,Diptera.253,category,large,large,12051,1
236,Macae2015,5651,Diptera.253,category,large,large,12056,0
236,Macae2015,5651,Diptera.253,category,large,large,12061,0
236,Macae2015,5651,Diptera.253,category,large,large,12066,0
236,Macae2015,5651,Diptera.253,category,large,large,12071,1
236,Macae2015,5651,Diptera.253,category,large,large,12076,1
236,Macae2015,5651,Diptera.253,category,large,large,12081,0
236,Macae2015,5651,Diptera.253,category,large,large,12086,1
236,Macae2015,5651,Diptera.253,category,large,large,12091,0
236,Macae2015,5651,Diptera.253,category,large,large,12096,1
236,Macae2015,5651,Diptera.253,category,large,large,12101,0
