phylum,class,order,family,subfamily,genus,species,stage,abundance,body_size_mm,body_mass_mg,mass_type,data_providers,note
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,2.88,na,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,7.26,0.1,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,7.6,0.09,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6.28,0.04,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,5.58,0.05,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,3.32,0.02,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,5.7,0.16,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Ceratopogonidae,Ceratopogoninae,,,larva,1,3.9,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,7.84,0.42,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,14.22,1.52,dry,Rogy,
Annelida,Clitellata,Oligochaeta,,,,,larva,1,9.08,0.04,dry,Rogy,
Annelida,Clitellata,Oligochaeta,,,,,larva,1,4.08,0.02,dry,Rogy,
Annelida,Clitellata,Oligochaeta,,,,,larva,1,5.48,0.01,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6.22,0.09,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,7.46,0.17,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,3.56,0.06,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,3.12,0.05,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,3.38,,,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,2.92,,,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.6,0.27,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.5,0.05,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.96,0.18,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.74,0.03,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.92,0.18,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.64,0.06,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.7,0.08,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.42,0.11,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.86,0.07,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.52,0.05,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.76,0.01,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.94,0.02,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.18,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.2,0.02,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.84,0.04,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.62,0.01,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.44,0.03,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.98,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.16,0.05,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.2,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.98,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,2.96,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.24,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,2.64,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.4,na,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,14.44,1.4,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,12.6,0.17,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Culicidae,,Wyeomyia,,larva,1,5.4,0.08,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Culicidae,,Wyeomyia,,pupa,1,4.52,0.21,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,6,0.16,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.9,0.26,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.36,0.13,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.92,0.21,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.54,0.11,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.3,0.03,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.8,0.02,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.58,0.01,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.42,0.01,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.48,0.03,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.32,0.1,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.22,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.78,na,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6.78,0.15,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,7,0.16,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6.66,0.11,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6.6,0.1,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6.96,0.14,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,8.2,0.16,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6.96,0.08,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,3.74,,,Rogy,
Arthropoda,Hexapoda,Coleoptera,Dytiscidae,,,,larva,1,7.22,0.97,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.64,0.26,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.92,0.28,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.8,0.18,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.1,0.19,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.7,0.22,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.98,0.25,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6,0.11,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6.06,0.16,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6.76,0.2,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,5.14,0.18,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,2.6,0.13,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3,0.07,dry,Rogy,
Platyhelminthes,Turbellaria,Tricladida,,,,,larva,1,6.3,,,Rogy,
Annelida,Clitellata,Oligochaeta,,,,,larva,1,56.18,18.52,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,11.32,0.53,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,8.4,0.61,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,7.86,0.37,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,6.78,0.36,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,6.2,0.14,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,6.2,0.57,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,6.28,0.21,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.42,0.06,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.68,0.16,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.9,0.15,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.58,0.03,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.7,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.98,0.11,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.2,0.08,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.46,0.06,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.98,0.06,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.52,0.05,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4,0.06,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.52,0.01,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.9,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.88,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,2.8,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.62,0.03,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.74,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.8,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.84,0.04,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.34,0.03,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,2.76,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.2,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.62,na,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Ceratopogonidae,Forcipomyiinae,,,larva,1,3.96,0.03,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Ceratopogonidae,Forcipomyiinae,,,larva,1,3.56,0.13,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Culicidae,,Wyeomyia,,larva,1,6,0.21,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,4.84,,,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.2,0.18,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,7.12,0.27,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,6.1,0.27,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.3,0.23,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,6.45,0.2,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.12,0.07,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.22,0.15,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3,0.08,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.14,0.05,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.76,0.03,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,2.78,0.06,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.92,0.05,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.1,0.01,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.24,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.44,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.88,na,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,2.12,0.06,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6.46,0.16,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6.32,0.08,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,5.78,0.06,dry,Rogy,
Arthropoda,Crustacea,Ostracoda,,,,,larva,1,0.7,na,dry,Rogy,
Arthropoda,Crustacea,Ostracoda,,,,,larva,1,1,0.04,dry,Rogy,
Arthropoda,Crustacea,Ostracoda,,,,,larva,1,1.1,0.03,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,8.32,1.04,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,7.38,0.74,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,7,0.33,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,2.96,0.01,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Culicidae,,Wyeomyia,,larva,1,6.48,0.25,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,6.08,0.13,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.98,0.06,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.2,,,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.58,0.05,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,6.94,0.19,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,4.94,0.1,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,7,0.08,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6.66,0.12,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6.76,0.09,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,5.98,0.06,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,5.24,0.08,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6,0.01,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,6.2,0.04,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,5.52,0.03,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,5.4,0.04,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,5.52,0.06,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,5.1,0.06,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,4.66,0.05,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,larva,1,4.66,0.07,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,pupa,1,3.8,0.04,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,Polypedilum,,pupa,1,4.9,0.03,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Stratiomyidae,,,,larva,1,17.96,23.03,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.62,0.42,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.96,0.14,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,6.52,0.17,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.88,0.11,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.92,0.09,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.22,0.13,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.34,0.09,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.4,0.1,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.18,0.04,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.58,0.03,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.28,,,Rogy,
Arthropoda,Hexapoda,Diptera,Ceratopogonidae,Ceratopogoninae,,,larva,1,7,0.04,dry,Rogy,
Annelida,Clitellata,Oligochaeta,,,,,larva,1,5.9,,,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,11.46,0.61,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,6.66,0.35,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.53,0.3,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,6.1,0.08,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,4.76,0.14,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,4.52,,,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,3.84,,,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,3.86,,,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Tanypodinae,,,larva,1,3.54,0.14,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Psychodidae,,,,larva,1,4.62,0.15,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,8.84,,,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,10.6,0.57,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.58,0.75,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,6.98,0.14,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Ceratopogonidae,Forcipomyiinae,,,larva,1,3.52,0.04,dry,Rogy,
Platyhelminthes,Turbellaria,Tricladida,,,,,larva,1,3.4,0.12,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,12.76,1.33,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,9.82,0.56,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,6.78,0.24,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,6.34,0.46,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,6,0.07,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.5,0.11,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5.2,0.12,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,3.56,0.04,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,6.7,0.05,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,6.08,0.07,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,6.5,0.04,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,7.6,0.07,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,6,0.03,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,5.9,0.04,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,4.7,0.04,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,4.62,,,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,4.58,,,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,4.82,0.1,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,4,,,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,4,,,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,4.72,0.04,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,3.94,,,Rogy,
Arthropoda,Hexapoda,Diptera,Ceratopogonidae,Forcipomyiinae,,,larva,1,3.44,,,Rogy,
Arthropoda,Hexapoda,Diptera,Chironomidae,Chironominae,,,larva,1,3.92,,,Rogy,
Arthropoda,Hexapoda,Diptera,Ceratopogonidae,Forcipomyiinae,,,larva,1,2.16,,,Rogy,
Arthropoda,Hexapoda,Diptera,Ceratopogonidae,Forcipomyiinae,,,larva,1,2.2,0.06,dry,Rogy,
Platyhelminthes,Turbellaria,Tricladida,,,,,larva,1,3.34,0.24,dry,Rogy,
Platyhelminthes,Turbellaria,Tricladida,,,,,larva,1,3.82,0.3,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,6.58,0.15,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,5,0.13,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,4.2,0.07,dry,Rogy,
Arthropoda,Hexapoda,Coleoptera,Scirtidae,Scirtinae,Scirtes,,larva,1,2.74,0.04,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,6.34,0.11,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,13.94,1.07,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,11.44,0.48,dry,Rogy,
Arthropoda,Hexapoda,Diptera,Tipulidae,,,,larva,1,8.9,0.29,dry,Rogy,
